Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
1KG	NA20858	NA20858	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4
1KG	HG03771	HG03771	0.0	0.0	0.3166666666666666	0.0	0.16666666666666666	0.0	0.5166666666666666	0.0	0.0	0.0	0.0	0.0	4
1KG	HG02968	HG02968	0.3563218390804597	0.6436781609195402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA20868	NA20868	0.0	0.0	0.3666666666666667	0.0	0.0	0.0	0.6333333333333334	0.0	0.0	0.0	0.0	0.0	4
1KG	NA11892	NA11892	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0	0.24358974358974356	0.0	0.43589743589743585	0.19230769230769226	1
1KG	HG01536	HG01536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12820512820512822	0.21794871794871795	0.0	0.4615384615384615	0.1923076923076923	1
1KG	HG00464	HG00464	0.0	0.0	0.0	0.0	0.5483870967741936	0.21505376344086025	0.0	0.0	0.0	0.23655913978494625	0.0	0.0	4
1KG	NA07000	NA07000	0.0	0.0	0.0	0.11363636363636365	0.0	0.0	0.0	0.125	0.23863636363636362	0.0	0.375	0.14772727272727273	1
1KG	HG03908	HG03908	0.0	0.0	0.3220338983050847	0.0	0.20338983050847453	0.0	0.47457627118644063	0.0	0.0	0.0	0.0	0.0	4
1KG	HG01521	HG01521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1
1KG	NA18962	NA18962	0.0	0.0	0.0	0.0	0.5434782608695652	0.3260869565217391	0.0	0.0	0.0	0.13043478260869565	0.0	0.0	4
1KG	HG03937	HG03937	0.0	0.0	0.29508196721311475	0.0	0.2295081967213115	0.0	0.47540983606557374	0.0	0.0	0.0	0.0	0.0	4
1KG	HG01046	HG01046	0.0	0.0	0.0	0.0	0.5164835164835165	0.2197802197802198	0.0	0.0	0.0	0.26373626373626374	0.0	0.0	4
1KG	HG03778	HG03778	0.0	0.0	0.4230769230769231	0.0	0.0	0.0	0.5769230769230769	0.0	0.0	0.0	0.0	0.0	4
1KG	HG01894	HG01894	0.35000000000000003	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA11830	NA11830	0.0	0.0	0.0	0.12345679012345678	0.0	0.0	0.0	0.0	0.2839506172839506	0.0	0.4074074074074074	0.18518518518518517	1
1KG	HG01885	HG01885	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA18539	NA18539	0.0	0.0	0.0	0.0	0.5978260869565217	0.23913043478260868	0.0	0.0	0.0	0.16304347826086954	0.0	0.0	4
1KG	HG03088	HG03088	0.3636363636363636	0.6363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG01515	HG01515	0.0	0.0	0.0	0.11224489795918367	0.0	0.0	0.0	0.0	0.0	0.0	0.8877551020408163	0.0	1
1KG	HG02941	HG02941	0.3448275862068966	0.6551724137931034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG00103	HG00103	0.0	0.0	0.10101010101010102	0.0	0.0	0.0	0.0	0.0	0.25252525252525254	0.0	0.38383838383838387	0.26262626262626265	1
1KG	NA19027	NA19027	0.3375	0.6625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA18553	NA18553	0.0	0.0	0.0	0.0	0.5714285714285714	0.24175824175824176	0.0	0.0	0.0	0.18681318681318682	0.0	0.0	4
1KG	HG03685	HG03685	0.0	0.0	0.30158730158730157	0.0	0.1746031746031746	0.0	0.5238095238095238	0.0	0.0	0.0	0.0	0.0	4
1KG	HG03926	HG03926	0.0	0.0	0.2982456140350877	0.0	0.24561403508771928	0.0	0.45614035087719296	0.0	0.0	0.0	0.0	0.0	4
1KG	HG01990	HG01990	0.34567901234567905	0.654320987654321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA18942	NA18942	0.0	0.0	0.0	0.0	0.48	0.52	0.0	0.0	0.0	0.0	0.0	0.0	4
1KG	HG00187	HG00187	0.0	0.0	0.0	0.20408163265306123	0.0	0.0	0.0	0.0	0.7959183673469388	0.0	0.0	0.0	1
1KG	NA11829	NA11829	0.0	0.0	0.0	0.13580246913580246	0.0	0.0	0.0	0.0	0.2839506172839506	0.0	0.41975308641975306	0.16049382716049382	1
1KG	HG03907	HG03907	0.0	0.0	0.29999999999999993	0.0	0.2333333333333333	0.0	0.4666666666666666	0.0	0.0	0.0	0.0	0.0	4
1KG	HG03439	HG03439	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA18546	NA18546	0.0	0.0	0.0	0.0	0.5806451612903226	0.23655913978494622	0.0	0.0	0.0	0.1827956989247312	0.0	0.0	4
1KG	HG03642	HG03642	0.0	0.0	0.31147540983606553	0.0	0.16393442622950818	0.0	0.5245901639344261	0.0	0.0	0.0	0.0	0.0	4
1KG	NA19901	NA19901	0.34177215189873417	0.6582278481012658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG01849	HG01849	0.0	0.0	0.0	0.0	0.5340909090909092	0.20454545454545456	0.0	0.0	0.0	0.2613636363636364	0.0	0.0	4
1KG	HG03940	HG03940	0.0	0.0	0.3064516129032258	0.0	0.1774193548387097	0.0	0.5161290322580645	0.0	0.0	0.0	0.0	0.0	4
1KG	NA20519	NA20519	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.125	0.17045454545454544	0.0	0.40909090909090906	0.17045454545454544	1
1KG	HG00115	HG00115	0.0	0.0	0.0	0.1358024691358025	0.0	0.0	0.0	0.0	0.25925925925925924	0.0	0.43209876543209874	0.17283950617283952	1
1KG	HG00403	HG00403	0.0	0.0	0.0	0.0	0.5698924731182796	0.22580645161290322	0.0	0.0	0.0	0.20430107526881722	0.0	0.0	4
1KG	NA20846	NA20846	0.0	0.0	0.3114754098360656	0.0	0.0	0.0	0.47540983606557374	0.0	0.0	0.0	0.21311475409836067	0.0	4
1KG	NA20528	NA20528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13513513513513514	0.16216216216216217	0.0	0.5135135135135135	0.1891891891891892	1
1KG	HG03082	HG03082	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03410	HG03410	0.3636363636363636	0.6363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA11831	NA11831	0.0	0.0	0.0	0.12195121951219513	0.0	0.0	0.0	0.0	0.2682926829268293	0.0	0.43902439024390244	0.17073170731707318	1
1KG	NA19036	NA19036	0.3452380952380952	0.6547619047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA20514	NA20514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2537313432835821	0.0	0.5671641791044776	0.1791044776119403	1
